run       : eixo4_resnet50_f075_s2
arch      : resnet50 (pretrained=True)  seed=2
manifesto : v3 40f0951659609108...  mask=frac_75_s2
fit/val/test: 131,693 / 19,511 / 83,613 imgs  (10,544 / 2,268 / 6,044 sujeitos)
batch 96 | steps/epoch 1,371 | epochs 30 | warmup 2 ep | early stop patience 5
val 1/30:   0%|          | 0/102 [00:00<?, ?it/s]
val 10/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 10/30: train 0.0080/0.9977 | val loss 0.0203 acc 0.9944 f1 0.9943 err 0.5638%  | 120s 1092 img/s
val 11/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 11/30: train 0.0068/0.9980 | val loss 0.0182 acc 0.9953 f1 0.9953 err 0.4715% * | 120s 1096 img/s
val 12/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 12/30: train 0.0070/0.9980 | val loss 0.0166 acc 0.9963 f1 0.9963 err 0.3741% * | 120s 1094 img/s
val 13/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 13/30: train 0.0059/0.9983 | val loss 0.0199 acc 0.9948 f1 0.9948 err 0.5228%  | 121s 1092 img/s
val 14/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 14/30: train 0.0053/0.9984 | val loss 0.0145 acc 0.9963 f1 0.9963 err 0.3741% * | 121s 1091 img/s
val 15/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 15/30: train 0.0038/0.9990 | val loss 0.0141 acc 0.9964 f1 0.9964 err 0.3588% * | 121s 1092 img/s
val 16/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 16/30: train 0.0030/0.9991 | val loss 0.0190 acc 0.9952 f1 0.9952 err 0.4818%  | 121s 1090 img/s
val 17/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 17/30: train 0.0025/0.9993 | val loss 0.0167 acc 0.9957 f1 0.9957 err 0.4305%  | 121s 1092 img/s
val 18/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 18/30: train 0.0024/0.9993 | val loss 0.0168 acc 0.9958 f1 0.9959 err 0.4152%  | 121s 1092 img/s
val 19/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 19/30: train 0.0015/0.9996 | val loss 0.0167 acc 0.9961 f1 0.9961 err 0.3895%  | 120s 1092 img/s
val 20/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 20/30: train 0.0010/0.9997 | val loss 0.0155 acc 0.9966 f1 0.9966 err 0.3383% * | 120s 1093 img/s
val 21/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 21/30: train 0.0008/0.9998 | val loss 0.0152 acc 0.9967 f1 0.9967 err 0.3280% * | 121s 1092 img/s
val 22/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 22/30: train 0.0006/0.9998 | val loss 0.0152 acc 0.9967 f1 0.9967 err 0.3331%  | 121s 1092 img/s
val 23/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 23/30: train 0.0004/0.9999 | val loss 0.0150 acc 0.9970 f1 0.9970 err 0.2973% * | 120s 1094 img/s
val 24/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 24/30: train 0.0003/0.9999 | val loss 0.0158 acc 0.9971 f1 0.9971 err 0.2921% * | 120s 1094 img/s
val 25/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 25/30: train 0.0003/1.0000 | val loss 0.0162 acc 0.9969 f1 0.9969 err 0.3126%  | 120s 1095 img/s
val 26/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 26/30: train 0.0003/1.0000 | val loss 0.0160 acc 0.9970 f1 0.9970 err 0.2973%  | 131s 1004 img/s
val 27/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 27/30: train 0.0003/0.9999 | val loss 0.0156 acc 0.9971 f1 0.9971 err 0.2870% * | 129s 1024 img/s
val 28/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 28/30: train 0.0002/1.0000 | val loss 0.0154 acc 0.9971 f1 0.9971 err 0.2870% * | 121s 1084 img/s
val 29/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 29/30: train 0.0002/1.0000 | val loss 0.0156 acc 0.9970 f1 0.9970 err 0.3024%  | 126s 1043 img/s
val 30/30:   0%|          | 0/102 [00:00<?, ?it/s]
epoca 30/30: train 0.0002/0.9999 | val loss 0.0153 acc 0.9971 f1 0.9971 err 0.2870%  | 126s 1045 img/s
test:   0%|          | 0/436 [00:00<?, ?it/s]
TESTE (best.pt, epoca 28): acc 0.9980  f1 0.9980  erro 0.1997% (167 / 83613)
-> runs/eixo4_resnet50_f075_s2/metrics.json
